Categoria,Consumo_Agua_Litros,Consumo_Energia_kWh,Custo_Produção,Data_Compra,Data_Receção,Emissao_Gases_CO2e_kg,Fabricante,País_Fabricante,Preço_Unitário,Produto,Produto_ID,Quantidade_Vendida,Região_Fabricante,Indice
Beleza,8.42,25.02,94.75,2023-08-31 01:00:00,2023-09-02 01:00:00,6.83,EcoFriendly,Portugal,189.5,Perfume 2,65,6,Porto,0.634029516993597
Beleza,8.42,25.02,94.75,2023-06-09 01:00:00,2023-06-18 01:00:00,6.83,EcoFriendly,Portugal,189.5,Perfume 2,65,2,Porto,0.634029516993597
Casa,13.57,27.28,94.77,2023-04-22 01:00:00,2023-04-29 01:00:00,1.35,TechWorld,Itália,129.82,Tapete 3,48,1,Milão,0.8996065448040862
Casa,13.57,27.28,94.77,2023-08-20 01:00:00,2023-08-21 01:00:00,1.35,TechWorld,Itália,129.82,Tapete 3,48,10,Milão,0.8996065448040862
Casa,24.67,36.52,94.8,2023-07-06 01:00:00,2023-07-10 01:00:00,7.1,TechWorld,Alemanha,189.6,Panelas 1,37,6,Berlim,0.5834410559607328
Casa,22.37,35.83,94.86,2023-04-25 01:00:00,2023-05-06 01:00:00,7.48,StyleSupplies,Portugal,133.29,Panelas 3,39,5,Lisboa,0.5691269051828848
Moda,5.99,7.68,94.86,2023-06-02 01:00:00,2023-06-03 01:00:00,5.02,StyleSupplies,Portugal,127.69,Calças 1,19,7,Porto,0.736839360466399
Moda,14.08,16.35,94.96,2023-08-04 01:00:00,2023-08-13 01:00:00,6.15,StyleSupplies,França,148.68,Casaco 3,18,3,Lyon,0.6602655814828274
Moda,14.08,16.35,94.96,2023-09-09 01:00:00,2023-09-21 01:00:00,6.15,StyleSupplies,França,148.68,Casaco 3,18,8,Lyon,0.6602655814828274
Moda,8.15,18.79,94.98,2023-04-09 01:00:00,2023-04-18 01:00:00,8.87,FashionCo,Itália,192.37,Vestido 2,23,4,Nápoles,0.5338825490875369
Moda,8.15,18.79,94.98,2023-04-20 01:00:00,2023-05-03 01:00:00,8.87,FashionCo,Itália,192.37,Vestido 2,23,9,Nápoles,0.5338825490875369
Moda,8.15,18.79,94.98,2023-05-11 01:00:00,2023-05-18 01:00:00,8.87,FashionCo,Itália,192.37,Vestido 2,23,2,Nápoles,0.5338825490875369
Beleza,7.06,35.55,95.04,2023-10-12 01:00:00,2023-10-19 01:00:00,2.94,FashionCo,Alemanha,95.5,Perfume 3,66,4,Berlim,0.8292680273273887
Beleza,7.06,35.55,95.04,2023-04-26 01:00:00,2023-05-06 01:00:00,2.94,FashionCo,Alemanha,95.5,Perfume 3,66,8,Berlim,0.8292680273273887
Beleza,7.06,35.55,95.04,2023-04-26 01:00:00,2023-05-07 01:00:00,2.94,FashionCo,Alemanha,95.5,Perfume 3,66,8,Berlim,0.8292680273273887
Beleza,7.06,35.55,95.04,2023-05-20 01:00:00,2023-05-23 01:00:00,2.94,FashionCo,Alemanha,95.5,Perfume 3,66,7,Berlim,0.8292680273273887
Casa,44.57,172.86,95.13,2023-03-17 00:00:00,2023-03-25 00:00:00,4.16,EcoFriendly,França,230.41,Mesa 2,53,10,Marselha,0.6407309713913883
Casa,44.57,172.86,95.13,2023-07-11 01:00:00,2023-07-20 01:00:00,4.16,EcoFriendly,França,230.41,Mesa 2,53,1,Marselha,0.6407309713913883
Casa,44.57,172.86,95.13,2023-02-13 00:00:00,2023-02-17 00:00:00,4.16,EcoFriendly,França,230.41,Mesa 2,53,2,Marselha,0.6407309713913883
Moda,7.29,17.05,95.13,2023-07-10 01:00:00,2023-07-20 01:00:00,5.16,TechWorld,Alemanha,190.26,Calças 1,19,8,Hamburgo,0.7236370672253767
Beleza,11.83,27.65,95.19,2023-05-23 01:00:00,2023-06-06 01:00:00,4.22,EcoFriendly,França,190.38,Perfume 2,65,6,Marselha,0.7580119837700305
Beleza,11.83,27.65,95.19,2023-10-09 01:00:00,2023-10-21 01:00:00,4.22,EcoFriendly,França,190.38,Perfume 2,65,9,Marselha,0.7580119837700305
Beleza,11.83,27.65,95.19,2023-06-30 01:00:00,2023-07-14 01:00:00,4.22,EcoFriendly,França,190.38,Perfume 2,65,7,Marselha,0.7580119837700305
Moda,9.71,8.24,95.23,2023-09-20 01:00:00,2023-10-05 01:00:00,0.94,GreenSupplies,Itália,190.46,Vestido 3,24,1,Nápoles,0.9352196450808838
Moda,3.61,8.31,95.3,2023-07-15 01:00:00,2023-07-26 01:00:00,1.29,EcoFriendly,Portugal,190.6,Calças 3,21,9,Faro,0.9297655681470458
Moda,3.61,8.31,95.3,2023-05-20 01:00:00,2023-06-04 01:00:00,1.29,EcoFriendly,Portugal,190.6,Calças 3,21,8,Faro,0.9297655681470458
Beleza,7.38,40.81,95.32,2023-09-09 01:00:00,2023-09-20 01:00:00,1.54,GreenSupplies,Espanha,190.64,Perfume 1,64,5,Sevilha,0.8973558767863041
Beleza,7.38,40.81,95.32,2023-04-16 01:00:00,2023-04-19 01:00:00,1.54,GreenSupplies,Espanha,190.64,Perfume 1,64,5,Sevilha,0.8973558767863041
Casa,13.58,28.91,95.4,2023-03-28 01:00:00,2023-03-29 01:00:00,4.44,FashionCo,Espanha,115.91,Cadeira 2,50,6,Madrid,0.7429133220959097
Moda,7.35,29.67,95.44,2023-09-04 01:00:00,2023-09-17 01:00:00,4.98,FashionCo,Espanha,167.34,Casaco 1,16,4,Barcelona,0.7278650352243301
Moda,7.35,29.67,95.44,2023-05-28 01:00:00,2023-06-08 01:00:00,4.98,FashionCo,Espanha,167.34,Casaco 1,16,8,Barcelona,0.7278650352243301
Moda,7.35,29.67,95.44,2023-07-06 01:00:00,2023-07-18 01:00:00,4.98,FashionCo,Espanha,167.34,Casaco 1,16,4,Barcelona,0.7278650352243301
Casa,14.0,27.21,95.44,2023-10-14 01:00:00,2023-10-15 01:00:00,9.1,TechWorld,Itália,190.88,Tapete 3,48,1,Nápoles,0.5073552548156899
Casa,14.0,27.21,95.44,2023-10-26 01:00:00,2023-10-29 01:00:00,9.1,TechWorld,Itália,190.88,Tapete 3,48,7,Nápoles,0.5073552548156899
Beleza,14.58,34.71,95.45,2023-06-08 01:00:00,2023-06-22 01:00:00,1.04,StyleSupplies,Itália,109.43,Perfume 1,64,8,Roma,0.9104428845726323
Beleza,14.58,34.71,95.45,2023-06-16 01:00:00,2023-06-18 01:00:00,1.04,StyleSupplies,Itália,109.43,Perfume 1,64,5,Roma,0.9104428845726323
Beleza,14.58,34.71,95.45,2023-03-23 00:00:00,2023-03-29 01:00:00,1.04,StyleSupplies,Itália,109.43,Perfume 1,64,7,Roma,0.9104428845726323
Beleza,14.58,34.71,95.45,2023-01-21 00:00:00,2023-01-28 00:00:00,1.04,StyleSupplies,Itália,109.43,Perfume 1,64,9,Roma,0.9104428845726323
Moda,9.73,9.06,95.46,2023-06-03 01:00:00,2023-06-04 01:00:00,1.21,EcoFriendly,Portugal,190.92,Calças 3,21,2,Porto,0.9212349736930211
Moda,9.73,9.06,95.46,2023-01-09 00:00:00,2023-01-23 00:00:00,1.21,EcoFriendly,Portugal,190.92,Calças 3,21,8,Porto,0.9212349736930211
Moda,9.73,9.06,95.46,2023-03-12 00:00:00,2023-03-27 01:00:00,1.21,EcoFriendly,Portugal,190.92,Calças 3,21,1,Porto,0.9212349736930211
Moda,10.42,8.1,95.48,2023-03-22 00:00:00,2023-03-28 01:00:00,2.01,FashionCo,Alemanha,190.96,Casaco 1,16,9,Hamburgo,0.8798061487112471
Moda,6.86,13.5,95.54,2023-02-02 00:00:00,2023-02-09 00:00:00,4.15,TechWorld,Espanha,191.08,Vestido 2,23,3,Sevilha,0.776844673558906
Casa,9.11,18.6,95.57,2023-06-11 01:00:00,2023-06-17 01:00:00,8.9,GreenSupplies,Portugal,236.95,Tapete 1,46,3,Coimbra,0.5305110866688855
Casa,9.11,18.6,95.57,2023-08-08 01:00:00,2023-08-10 01:00:00,8.9,GreenSupplies,Portugal,236.95,Tapete 1,46,2,Coimbra,0.5305110866688855
Casa,9.11,18.6,95.57,2023-05-12 01:00:00,2023-05-26 01:00:00,8.9,GreenSupplies,Portugal,236.95,Tapete 1,46,9,Coimbra,0.5305110866688855
Casa,9.11,18.6,95.57,2023-07-04 01:00:00,2023-07-09 01:00:00,8.9,GreenSupplies,Portugal,236.95,Tapete 1,46,10,Coimbra,0.5305110866688855
Beleza,10.69,16.73,95.71,2023-06-11 01:00:00,2023-06-21 01:00:00,7.34,EcoFriendly,Alemanha,174.08,Perfume 1,64,5,Hamburgo,0.6068290004177326
Beleza,10.69,16.73,95.71,2023-10-05 01:00:00,2023-10-12 01:00:00,7.34,EcoFriendly,Alemanha,174.08,Perfume 1,64,2,Hamburgo,0.6068290004177326
Casa,11.0,43.23,95.73,2023-02-04 00:00:00,2023-02-17 00:00:00,1.25,GreenSupplies,Alemanha,191.46,Panelas 2,38,2,Berlim,0.9038238553670509
Casa,11.0,43.23,95.73,2023-01-14 00:00:00,2023-01-26 00:00:00,1.25,GreenSupplies,Alemanha,191.46,Panelas 2,38,6,Berlim,0.9038238553670509
Casa,11.0,43.23,95.73,2023-08-21 01:00:00,2023-08-29 01:00:00,1.25,GreenSupplies,Alemanha,191.46,Panelas 2,38,9,Berlim,0.9038238553670509
Casa,26.09,19.83,95.81,2023-08-31 01:00:00,2023-09-12 01:00:00,5.65,StyleSupplies,Espanha,114.05,Panelas 1,37,8,Barcelona,0.6600938946047379
Moda,4.06,23.0,95.87,2023-04-29 01:00:00,2023-05-03 01:00:00,4.8,StyleSupplies,Alemanha,226.74,Casaco 1,16,9,Hamburgo,0.7460688836967757
Casa,6.98,11.65,95.89,2023-08-07 01:00:00,2023-08-12 01:00:00,4.24,GreenSupplies,Alemanha,187.61,Tapete 1,46,1,Munique,0.7727534650989056
Casa,6.98,11.65,95.89,2023-07-28 01:00:00,2023-07-31 01:00:00,4.24,GreenSupplies,Alemanha,187.61,Tapete 1,46,5,Munique,0.7727534650989056
Casa,6.98,11.65,95.89,2023-04-04 01:00:00,2023-04-07 01:00:00,4.24,GreenSupplies,Alemanha,187.61,Tapete 1,46,8,Munique,0.7727534650989056
Casa,6.98,11.65,95.89,2023-09-09 01:00:00,2023-09-16 01:00:00,4.24,GreenSupplies,Alemanha,187.61,Tapete 1,46,3,Munique,0.7727534650989056
Moda,14.11,26.83,95.92,2023-07-30 01:00:00,2023-08-03 01:00:00,7.3,FashionCo,Portugal,270.39,Casaco 2,17,3,Lisboa,0.5981862620703916
Moda,14.11,26.83,95.92,2023-09-27 01:00:00,2023-10-05 01:00:00,7.3,FashionCo,Portugal,270.39,Casaco 2,17,10,Lisboa,0.5981862620703916
Moda,5.73,13.54,96.06,2023-02-02 00:00:00,2023-02-14 00:00:00,3.48,FashionCo,Espanha,192.12,Calças 2,20,3,Madrid,0.8129371021362215
Beleza,6.04,35.21,96.09,2023-01-13 00:00:00,2023-01-22 00:00:00,8.19,EcoFriendly,França,156.17,Perfume 3,66,7,Lyon,0.5662924732604162
Beleza,6.04,35.21,96.09,2023-04-18 01:00:00,2023-04-25 01:00:00,8.19,EcoFriendly,França,156.17,Perfume 3,66,5,Lyon,0.5662924732604162
Beleza,6.04,35.21,96.09,2023-07-28 01:00:00,2023-08-11 01:00:00,8.19,EcoFriendly,França,156.17,Perfume 3,66,1,Lyon,0.5662924732604162
Beleza,6.04,35.21,96.09,2023-08-10 01:00:00,2023-08-13 01:00:00,8.19,EcoFriendly,França,156.17,Perfume 3,66,4,Lyon,0.5662924732604162
Casa,22.35,37.86,96.11,2023-02-12 00:00:00,2023-02-14 00:00:00,3.67,StyleSupplies,Portugal,126.79,Panelas 1,37,6,Lisboa,0.7608284562605202
Moda,3.46,23.19,96.18,2023-02-23 00:00:00,2023-02-27 00:00:00,2.33,GreenSupplies,Itália,142.55,Vestido 3,24,10,Roma,0.8719497777814852
Moda,3.46,23.19,96.18,2023-06-19 01:00:00,2023-06-20 01:00:00,2.33,GreenSupplies,Itália,142.55,Vestido 3,24,2,Roma,0.8719497777814852
Casa,21.26,17.88,96.51,2023-08-30 01:00:00,2023-09-09 01:00:00,6.53,EcoFriendly,França,193.02,Panelas 2,38,2,Marselha,0.6260810341976151
Moda,8.09,15.77,96.57,2023-01-17 00:00:00,2023-01-19 00:00:00,5.23,FashionCo,Alemanha,129.16,Vestido 1,22,1,Munique,0.7189762981084666
Moda,8.09,15.77,96.57,2023-04-29 01:00:00,2023-05-06 01:00:00,5.23,FashionCo,Alemanha,129.16,Vestido 1,22,2,Munique,0.7189762981084666
Moda,8.09,15.77,96.57,2023-01-13 00:00:00,2023-01-14 00:00:00,5.23,FashionCo,Alemanha,129.16,Vestido 1,22,7,Munique,0.7189762981084666
Moda,8.09,15.77,96.57,2023-07-15 01:00:00,2023-07-23 01:00:00,5.23,FashionCo,Alemanha,129.16,Vestido 1,22,6,Munique,0.7189762981084666
Moda,13.5,23.24,96.57,2023-04-02 01:00:00,2023-04-07 01:00:00,2.82,TechWorld,Portugal,119.97,Vestido 1,22,7,Lisboa,0.8270228710058678
Moda,13.5,23.24,96.57,2023-08-10 01:00:00,2023-08-22 01:00:00,2.82,TechWorld,Portugal,119.97,Vestido 1,22,7,Lisboa,0.8270228710058678
Moda,14.61,8.51,96.58,2023-01-17 00:00:00,2023-01-24 00:00:00,3.83,StyleSupplies,Portugal,126.9,Vestido 2,23,9,Porto,0.7793192286191168
Moda,14.61,8.51,96.58,2023-08-25 01:00:00,2023-09-02 01:00:00,3.83,StyleSupplies,Portugal,126.9,Vestido 2,23,10,Porto,0.7793192286191168
Beleza,13.88,40.17,96.62,2023-06-15 01:00:00,2023-06-29 01:00:00,3.32,TechWorld,Alemanha,126.87,Perfume 1,64,3,Hamburgo,0.7946451831126002
Beleza,13.88,40.17,96.62,2023-10-21 01:00:00,2023-10-30 00:00:00,3.32,TechWorld,Alemanha,126.87,Perfume 1,64,4,Hamburgo,0.7946451831126002
Casa,11.68,15.27,96.67,2023-09-24 01:00:00,2023-10-05 01:00:00,6.51,FashionCo,Itália,198.2,Cadeira 1,49,6,Nápoles,0.6473088926992516
Casa,15.37,12.05,96.83,2023-08-25 01:00:00,2023-09-08 01:00:00,0.95,StyleSupplies,Itália,193.66,Panelas 2,38,7,Roma,0.9219173760393967
Moda,4.88,17.95,97.05,2023-09-06 01:00:00,2023-09-15 01:00:00,2.4,TechWorld,Itália,194.1,Vestido 2,23,4,Nápoles,0.8675321538075279
Moda,4.88,17.95,97.05,2023-06-18 01:00:00,2023-06-29 01:00:00,2.4,TechWorld,Itália,194.1,Vestido 2,23,6,Nápoles,0.8675321538075279
Moda,4.88,17.95,97.05,2023-04-22 01:00:00,2023-05-05 01:00:00,2.4,TechWorld,Itália,194.1,Vestido 2,23,6,Nápoles,0.8675321538075279
Moda,4.88,17.95,97.05,2023-09-29 01:00:00,2023-10-05 01:00:00,2.4,TechWorld,Itália,194.1,Vestido 2,23,7,Nápoles,0.8675321538075279
Casa,4.59,19.71,97.08,2023-03-25 00:00:00,2023-03-28 01:00:00,7.25,GreenSupplies,França,194.16,Tapete 1,46,1,Marselha,0.6225035992585769
Casa,9.59,35.95,97.09,2023-06-13 01:00:00,2023-06-22 01:00:00,3.81,FashionCo,Espanha,229.83,Tapete 1,46,1,Sevilha,0.7800979964399621
Casa,9.59,35.95,97.09,2023-01-09 00:00:00,2023-01-15 00:00:00,3.81,FashionCo,Espanha,229.83,Tapete 1,46,9,Sevilha,0.7800979964399621
Casa,9.59,35.95,97.09,2023-05-13 01:00:00,2023-05-20 01:00:00,3.81,FashionCo,Espanha,229.83,Tapete 1,46,3,Sevilha,0.7800979964399621
Casa,9.59,35.95,97.09,2023-03-22 00:00:00,2023-03-27 01:00:00,3.81,FashionCo,Espanha,229.83,Tapete 1,46,9,Sevilha,0.7800979964399621
Moda,7.33,18.31,97.16,2023-04-16 01:00:00,2023-04-22 01:00:00,3.01,GreenSupplies,Espanha,194.32,Calças 2,20,10,Barcelona,0.8316691101879847
Moda,8.77,7.42,97.17,2023-07-17 01:00:00,2023-07-19 01:00:00,8.56,EcoFriendly,Portugal,102.77,Calças 3,21,4,Coimbra,0.5525668575421309
Beleza,7.05,38.02,97.57,2023-10-14 01:00:00,2023-10-27 01:00:00,9.62,StyleSupplies,Itália,154.97,Perfume 2,65,2,Nápoles,0.49098617105657794
Beleza,7.05,38.02,97.57,2023-01-18 00:00:00,2023-01-23 00:00:00,9.62,StyleSupplies,Itália,154.97,Perfume 2,65,8,Nápoles,0.49098617105657794
Beleza,7.05,38.02,97.57,2023-04-06 01:00:00,2023-04-18 01:00:00,9.62,StyleSupplies,Itália,154.97,Perfume 2,65,3,Nápoles,0.49098617105657794
Beleza,7.05,38.02,97.57,2023-09-02 01:00:00,2023-09-10 01:00:00,9.62,StyleSupplies,Itália,154.97,Perfume 2,65,9,Nápoles,0.49098617105657794
Beleza,7.05,38.02,97.57,2023-01-20 00:00:00,2023-01-30 00:00:00,9.62,StyleSupplies,Itália,154.97,Perfume 2,65,9,Nápoles,0.49098617105657794
Beleza,7.05,38.02,97.57,2023-06-23 01:00:00,2023-07-07 01:00:00,9.62,StyleSupplies,Itália,154.97,Perfume 2,65,8,Nápoles,0.49098617105657794
Beleza,7.05,38.02,97.57,2023-02-15 00:00:00,2023-02-27 00:00:00,9.62,StyleSupplies,Itália,154.97,Perfume 2,65,8,Nápoles,0.49098617105657794
Beleza,7.05,38.02,97.57,2023-05-23 01:00:00,2023-06-07 01:00:00,9.62,StyleSupplies,Itália,154.97,Perfume 2,65,1,Nápoles,0.49098617105657794
Casa,10.79,13.85,97.59,2023-09-08 01:00:00,2023-09-23 01:00:00,5.95,TechWorld,França,237.95,Tapete 3,48,10,Marselha,0.6779124901797242
Casa,10.79,13.85,97.59,2023-10-09 01:00:00,2023-10-15 01:00:00,5.95,TechWorld,França,237.95,Tapete 3,48,4,Marselha,0.6779124901797242
Casa,22.26,47.9,97.75,2023-10-10 01:00:00,2023-10-15 01:00:00,9.18,StyleSupplies,Alemanha,195.5,Panelas 1,37,10,Hamburgo,0.4789534277306672
Casa,22.26,47.9,97.75,2023-04-07 01:00:00,2023-04-20 01:00:00,9.18,StyleSupplies,Alemanha,195.5,Panelas 1,37,7,Hamburgo,0.4789534277306672
Casa,22.26,47.9,97.75,2023-01-31 00:00:00,2023-02-15 00:00:00,9.18,StyleSupplies,Alemanha,195.5,Panelas 1,37,1,Hamburgo,0.4789534277306672
Casa,22.26,47.9,97.75,2023-01-06 00:00:00,2023-01-17 00:00:00,9.18,StyleSupplies,Alemanha,195.5,Panelas 1,37,6,Hamburgo,0.4789534277306672
Moda,4.11,15.51,97.81,2023-04-11 01:00:00,2023-04-12 01:00:00,9.16,EcoFriendly,França,195.62,Calças 1,19,6,Paris,0.528581122675984
Moda,4.11,15.51,97.81,2023-10-08 01:00:00,2023-10-17 01:00:00,9.16,EcoFriendly,França,195.62,Calças 1,19,5,Paris,0.528581122675984
Moda,2.48,5.72,97.81,2023-05-14 01:00:00,2023-05-28 01:00:00,9.82,FashionCo,Espanha,111.37,Calças 1,19,5,Madrid,0.5021998575614119
Moda,2.18,14.96,97.92,2023-06-21 01:00:00,2023-06-23 01:00:00,6.33,TechWorld,Itália,171.38,Casaco 2,17,3,Nápoles,0.6755926016497855
Moda,2.18,14.96,97.92,2023-09-04 01:00:00,2023-09-08 01:00:00,6.33,TechWorld,Itália,171.38,Casaco 2,17,9,Nápoles,0.6755926016497855
Moda,3.05,27.94,98.13,2023-05-15 01:00:00,2023-05-23 01:00:00,3.31,GreenSupplies,Portugal,129.46,Vestido 1,22,4,Faro,0.8214931229623831
Moda,3.05,27.94,98.13,2023-04-29 01:00:00,2023-05-08 01:00:00,3.31,GreenSupplies,Portugal,129.46,Vestido 1,22,4,Faro,0.8214931229623831
Moda,3.05,27.94,98.13,2023-04-01 01:00:00,2023-04-10 01:00:00,3.31,GreenSupplies,Portugal,129.46,Vestido 1,22,10,Faro,0.8214931229623831
Moda,3.04,8.04,98.13,2023-05-12 01:00:00,2023-05-27 01:00:00,3.82,StyleSupplies,Itália,159.92,Vestido 2,23,2,Milão,0.8032338317549732
Moda,3.04,8.04,98.13,2023-06-14 01:00:00,2023-06-15 01:00:00,3.82,StyleSupplies,Itália,159.92,Vestido 2,23,8,Milão,0.8032338317549732
Moda,3.04,8.04,98.13,2023-06-28 01:00:00,2023-07-09 01:00:00,3.82,StyleSupplies,Itália,159.92,Vestido 2,23,3,Milão,0.8032338317549732
Moda,9.64,8.76,98.21,2023-05-28 01:00:00,2023-06-03 01:00:00,2.27,StyleSupplies,Portugal,145.43,Calças 2,20,5,Coimbra,0.8679930797964029
Moda,9.64,8.76,98.21,2023-10-26 01:00:00,2023-11-06 00:00:00,2.27,StyleSupplies,Portugal,145.43,Calças 2,20,3,Coimbra,0.8679930797964029
Moda,9.64,8.76,98.21,2023-10-25 01:00:00,2023-10-28 01:00:00,2.27,StyleSupplies,Portugal,145.43,Calças 2,20,2,Coimbra,0.8679930797964029
Moda,9.64,8.76,98.21,2023-10-09 01:00:00,2023-10-17 01:00:00,2.27,StyleSupplies,Portugal,145.43,Calças 2,20,2,Coimbra,0.8679930797964029
Casa,8.21,22.78,98.21,2023-10-17 01:00:00,2023-10-30 00:00:00,0.92,TechWorld,Espanha,196.42,Tapete 1,46,4,Barcelona,0.933777819937629
Casa,8.21,22.78,98.21,2023-08-22 01:00:00,2023-09-04 01:00:00,0.92,TechWorld,Espanha,196.42,Tapete 1,46,4,Barcelona,0.933777819937629
Casa,8.21,22.78,98.21,2023-04-14 01:00:00,2023-04-20 01:00:00,0.92,TechWorld,Espanha,196.42,Tapete 1,46,9,Barcelona,0.933777819937629
Moda,11.81,18.65,98.22,2023-06-24 01:00:00,2023-06-29 01:00:00,0.22,GreenSupplies,França,161.43,Casaco 1,16,6,Marselha,0.9634544488478745
Moda,11.81,18.65,98.22,2023-10-15 01:00:00,2023-10-19 01:00:00,0.22,GreenSupplies,França,161.43,Casaco 1,16,3,Marselha,0.9634544488478745
Moda,11.81,18.65,98.22,2023-05-05 01:00:00,2023-05-12 01:00:00,0.22,GreenSupplies,França,161.43,Casaco 1,16,7,Marselha,0.9634544488478745
Moda,5.41,5.95,98.23,2023-04-02 01:00:00,2023-04-09 01:00:00,3.6,FashionCo,Espanha,196.46,Vestido 2,23,7,Sevilha,0.810371306060117
Moda,5.41,5.95,98.23,2023-07-24 01:00:00,2023-07-31 01:00:00,3.6,FashionCo,Espanha,196.46,Vestido 2,23,7,Sevilha,0.810371306060117
Moda,5.41,5.95,98.23,2023-07-08 01:00:00,2023-07-10 01:00:00,3.6,FashionCo,Espanha,196.46,Vestido 2,23,1,Sevilha,0.810371306060117
Casa,4.16,19.63,98.31,2023-04-21 01:00:00,2023-05-02 01:00:00,5.89,GreenSupplies,França,111.76,Tapete 3,48,3,Paris,0.692083984893285
Casa,4.16,19.63,98.31,2023-05-06 01:00:00,2023-05-16 01:00:00,5.89,GreenSupplies,França,111.76,Tapete 3,48,4,Paris,0.692083984893285
Casa,6.17,30.66,98.65,2023-03-27 01:00:00,2023-03-30 01:00:00,0.85,FashionCo,França,243.17,Tapete 3,48,4,Paris,0.9384483404561774
Casa,6.17,30.66,98.65,2023-10-02 01:00:00,2023-10-13 01:00:00,0.85,FashionCo,França,243.17,Tapete 3,48,9,Paris,0.9384483404561774
Casa,6.12,19.38,98.68,2023-02-18 00:00:00,2023-03-01 00:00:00,1.09,FashionCo,Portugal,167.43,Tapete 3,48,5,Coimbra,0.9306664316349474
Moda,10.27,24.62,98.74,2023-01-21 00:00:00,2023-01-24 00:00:00,7.55,FashionCo,Portugal,177.43,Casaco 1,16,10,Porto,0.5941013368551017
Moda,10.27,24.62,98.74,2023-03-03 00:00:00,2023-03-05 00:00:00,7.55,FashionCo,Portugal,177.43,Casaco 1,16,1,Porto,0.5941013368551017
Moda,10.27,24.62,98.74,2023-09-17 01:00:00,2023-09-25 01:00:00,7.55,FashionCo,Portugal,177.43,Casaco 1,16,8,Porto,0.5941013368551017
Casa,2.98,32.61,98.78,2023-09-30 01:00:00,2023-10-05 01:00:00,4.67,FashionCo,Alemanha,197.56,Cadeira 3,51,1,Berlim,0.7511918811602454
Casa,2.98,32.61,98.78,2023-05-09 01:00:00,2023-05-20 01:00:00,4.67,FashionCo,Alemanha,197.56,Cadeira 3,51,8,Berlim,0.7511918811602454
Casa,2.98,32.61,98.78,2023-01-11 00:00:00,2023-01-16 00:00:00,4.67,FashionCo,Alemanha,197.56,Cadeira 3,51,8,Berlim,0.7511918811602454
Casa,2.98,32.61,98.78,2023-07-29 01:00:00,2023-08-03 01:00:00,4.67,FashionCo,Alemanha,197.56,Cadeira 3,51,10,Berlim,0.7511918811602454
Casa,7.43,34.68,98.84,2023-05-18 01:00:00,2023-05-25 01:00:00,6.34,StyleSupplies,França,197.68,Cadeira 3,51,10,Paris,0.6571348202894571
Beleza,8.03,49.95,98.85,2023-04-26 01:00:00,2023-05-08 01:00:00,9.23,TechWorld,Itália,175.32,Perfume 1,64,7,Roma,0.5042321046218478
Beleza,8.03,49.95,98.85,2023-01-07 00:00:00,2023-01-10 00:00:00,9.23,TechWorld,Itália,175.32,Perfume 1,64,5,Roma,0.5042321046218478
Beleza,8.03,49.95,98.85,2023-09-10 01:00:00,2023-09-16 01:00:00,9.23,TechWorld,Itália,175.32,Perfume 1,64,3,Roma,0.5042321046218478
Casa,5.04,36.07,98.92,2023-05-04 01:00:00,2023-05-09 01:00:00,8.31,StyleSupplies,Alemanha,212.66,Tapete 1,46,4,Berlim,0.5619167206531062
Moda,14.35,29.0,99.07,2023-03-04 00:00:00,2023-03-05 00:00:00,7.83,FashionCo,França,179.45,Vestido 1,22,9,Paris,0.5701211951206819
Moda,14.35,29.0,99.07,2023-10-14 01:00:00,2023-10-16 01:00:00,7.83,FashionCo,França,179.45,Vestido 1,22,3,Paris,0.5701211951206819
Moda,14.35,29.0,99.07,2023-09-15 01:00:00,2023-09-21 01:00:00,7.83,FashionCo,França,179.45,Vestido 1,22,7,Paris,0.5701211951206819
Moda,14.35,29.0,99.07,2023-09-23 01:00:00,2023-10-07 01:00:00,7.83,FashionCo,França,179.45,Vestido 1,22,6,Paris,0.5701211951206819
Moda,14.9,6.25,99.07,2023-03-29 01:00:00,2023-04-01 01:00:00,7.23,GreenSupplies,Portugal,131.51,Vestido 3,24,2,Porto,0.6078690110800162
Moda,6.97,10.11,99.09,2023-07-13 01:00:00,2023-07-17 01:00:00,4.25,StyleSupplies,Espanha,159.01,Vestido 2,23,2,Barcelona,0.7728472102172746
Moda,7.53,5.7,99.16,2023-05-11 01:00:00,2023-05-21 01:00:00,7.26,FashionCo,Itália,133.14,Calças 2,20,8,Milão,0.6213597403884898
Moda,7.53,5.7,99.16,2023-10-18 01:00:00,2023-10-21 01:00:00,7.26,FashionCo,Itália,133.14,Calças 2,20,6,Milão,0.6213597403884898
Moda,7.53,5.7,99.16,2023-07-15 01:00:00,2023-07-22 01:00:00,7.26,FashionCo,Itália,133.14,Calças 2,20,10,Milão,0.6213597403884898
Casa,6.88,15.48,99.19,2023-03-31 01:00:00,2023-04-07 01:00:00,7.34,EcoFriendly,Espanha,215.87,Cadeira 1,49,1,Sevilha,0.6149493392739088
Casa,6.88,15.48,99.19,2023-02-08 00:00:00,2023-02-18 00:00:00,7.34,EcoFriendly,Espanha,215.87,Cadeira 1,49,4,Sevilha,0.6149493392739088
Casa,6.88,15.48,99.19,2023-10-25 01:00:00,2023-11-07 00:00:00,7.34,EcoFriendly,Espanha,215.87,Cadeira 1,49,3,Sevilha,0.6149493392739088
