Unnamed: 0.1;Unnamed: 0;Cliente_ID;Detalhes_Reclamações;Histórico_Reclamações;Frequência_Compra;Género;Idade;Método_Pagamento;País;Preferência_Categoria;Score_Fidelidade;sentimento
2630;2630;849464;"Qualidade abaixo do esperado; Entrega atrasada; Demora na resposta";3;Alta;M;27;Débito;França;Casa;7;-0.03333333333333333
2631;2631;732336;;0;Baixa;M;39;Cartão de Crédito;Itália;Casa;4;0.0
2632;2632;408476;Reembolso não processado;1;Alta;M;50;Transferência Bancária;França;Moda;9;0.0
2633;2633;931328;;0;Alta;F;60;Transferência Bancária;França;Moda;7;0.0
2634;2634;856959;"Demora na resposta; Qualidade abaixo do esperado";2;Média;F;59;PayPal;Alemanha;Beleza;2;-0.05
2635;2635;834410;Demora na resposta;1;Média;M;65;Transferência Bancária;França;Eletrónica;2;0.0
2636;2636;346660;"Qualidade abaixo do esperado; Produto chegou danificado";2;Média;M;59;Transferência Bancária;Alemanha;Beleza;3;-0.05
2637;2637;174533;"Produto diferente do pedido; Produto chegou danificado; Demora na resposta";3;Alta;M;32;Débito;Alemanha;Moda;5;0.0
2638;2638;185071;"Qualidade abaixo do esperado; Produto chegou danificado; Reembolso não processado";3;Alta;F;24;PayPal;Itália;Moda;1;-0.03333333333333333
2639;2639;963242;"Produto diferente do pedido; Qualidade abaixo do esperado; Entrega atrasada; Suporte ao cliente fraco";4;Baixa;M;58;Cartão de Crédito;Portugal;Alimentos;3;-0.11875
2640;2640;242963;;0;Alta;M;68;Cartão de Crédito;Alemanha;Beleza;9;0.0
2641;2641;411841;"Demora na resposta; Entrega atrasada";2;Média;F;21;Transferência Bancária;Itália;Moda;6;0.0
2642;2642;200848;"Produto diferente do pedido; Produto chegou danificado; Suporte ao cliente fraco";3;Baixa;M;36;Débito;Espanha;Beleza;9;-0.125
2643;2643;836146;;0;Alta;F;28;Cartão de Crédito;França;Moda;8;0.0
2644;2644;846363;"Entrega atrasada; Suporte ao cliente fraco";2;Média;F;26;PayPal;Alemanha;Casa;7;-0.1875
2645;2645;495960;"Produto chegou danificado; Qualidade abaixo do esperado; Suporte ao cliente fraco; Produto diferente do pedido; Demora na resposta";5;Alta;F;32;Transferência Bancária;Alemanha;Eletrónica;3;-0.095
2646;2646;654347;"Reembolso não processado; Suporte ao cliente fraco; Entrega atrasada; Produto diferente do pedido";4;Baixa;F;52;Transferência Bancária;Alemanha;Eletrónica;10;-0.09375
2647;2647;606398;Reembolso não processado;1;Baixa;M;52;Transferência Bancária;Espanha;Alimentos;7;0.0
2648;2648;509526;"Produto chegou danificado; Reembolso não processado; Suporte ao cliente fraco";3;Alta;M;49;Transferência Bancária;Portugal;Casa;10;-0.125
2649;2649;743637;"Suporte ao cliente fraco; Entrega atrasada; Reembolso não processado; Produto diferente do pedido";4;Baixa;F;31;Cartão de Crédito;Itália;Alimentos;7;-0.09375
2650;2650;109316;"Suporte ao cliente fraco; Entrega atrasada; Produto chegou danificado; Produto diferente do pedido";4;Média;M;59;Débito;França;Eletrónica;2;-0.09375
2651;2651;652897;Produto chegou danificado;1;Baixa;M;68;Débito;França;Eletrónica;4;0.0
2652;2652;276838;"Qualidade abaixo do esperado; Reembolso não processado; Produto chegou danificado; Demora na resposta";4;Média;F;36;PayPal;Alemanha;Casa;6;-0.025
2653;2653;859577;;0;Baixa;M;68;Transferência Bancária;Itália;Casa;1;0.0
2654;2654;542449;"Suporte ao cliente fraco; Demora na resposta";2;Baixa;F;69;Transferência Bancária;Espanha;Alimentos;8;-0.1875
2655;2655;528905;"Qualidade abaixo do esperado; Produto chegou danificado; Produto diferente do pedido; Demora na resposta; Suporte ao cliente fraco";5;Alta;F;29;Transferência Bancária;Itália;Moda;4;-0.095
2656;2656;716391;"Entrega atrasada; Produto chegou danificado";2;Alta;M;33;Débito;Portugal;Casa;9;0.0
2657;2657;479147;Produto chegou danificado;1;Média;F;58;PayPal;Itália;Beleza;5;0.0
2658;2658;251655;;0;Média;F;47;Débito;França;Moda;7;0.0
2659;2659;118491;Produto diferente do pedido;1;Baixa;F;23;Transferência Bancária;Alemanha;Casa;2;0.0
2660;2660;486363;"Demora na resposta; Suporte ao cliente fraco; Reembolso não processado";3;Média;M;60;Transferência Bancária;Itália;Alimentos;2;-0.125
2661;2661;882083;"Reembolso não processado; Suporte ao cliente fraco; Produto diferente do pedido; Qualidade abaixo do esperado";4;Baixa;M;26;PayPal;França;Eletrónica;6;-0.11875
2662;2662;997609;"Demora na resposta; Qualidade abaixo do esperado; Produto diferente do pedido";3;Baixa;M;64;Débito;Itália;Beleza;3;-0.03333333333333333
2663;2663;722120;"Reembolso não processado; Suporte ao cliente fraco; Produto diferente do pedido";3;Média;F;18;Débito;Portugal;Beleza;3;-0.125
2664;2664;891253;Qualidade abaixo do esperado;1;Baixa;F;31;Débito;Alemanha;Moda;10;-0.1
2665;2665;425216;Produto diferente do pedido;1;Baixa;F;37;Cartão de Crédito;França;Alimentos;7;0.0
2666;2666;444264;;0;Baixa;M;53;Débito;Portugal;Beleza;9;0.0
2667;2667;246326;"Qualidade abaixo do esperado; Produto chegou danificado; Suporte ao cliente fraco";3;Média;M;34;PayPal;Espanha;Alimentos;9;-0.15833333333333333
2668;2668;563446;Entrega atrasada;1;Baixa;M;46;PayPal;Espanha;Casa;4;0.0
2669;2669;210902;"Entrega atrasada; Produto diferente do pedido; Demora na resposta; Produto chegou danificado; Reembolso não processado";5;Baixa;M;36;Débito;Itália;Eletrónica;3;0.0
2670;2670;146937;Demora na resposta;1;Baixa;M;37;Transferência Bancária;França;Alimentos;3;0.0
2671;2671;909081;;0;Baixa;F;30;Transferência Bancária;Espanha;Beleza;1;0.0
2672;2672;522403;"Entrega atrasada; Qualidade abaixo do esperado; Produto chegou danificado; Reembolso não processado; Produto diferente do pedido";5;Alta;F;21;Débito;Espanha;Eletrónica;6;-0.02
2673;2673;822842;;0;Alta;F;61;Transferência Bancária;Alemanha;Casa;1;0.0
2674;2674;874489;"Qualidade abaixo do esperado; Produto chegou danificado; Suporte ao cliente fraco";3;Alta;F;48;Cartão de Crédito;Portugal;Casa;7;-0.15833333333333333
2675;2675;546847;Produto diferente do pedido;1;Alta;M;59;Cartão de Crédito;Espanha;Casa;5;0.0
2676;2676;701037;Entrega atrasada;1;Baixa;F;40;Transferência Bancária;Itália;Alimentos;8;0.0
2677;2677;667264;;0;Baixa;F;44;Débito;Itália;Moda;10;0.0
2678;2678;325594;;0;Alta;M;66;Débito;Portugal;Beleza;3;0.0
2679;2679;348581;"Produto chegou danificado; Produto diferente do pedido";2;Alta;F;44;Débito;Itália;Casa;10;0.0
2680;2680;401789;"Qualidade abaixo do esperado; Produto diferente do pedido";2;Baixa;M;45;Cartão de Crédito;Itália;Beleza;6;-0.05
2681;2681;327516;"Produto chegou danificado; Qualidade abaixo do esperado; Produto diferente do pedido; Suporte ao cliente fraco";4;Baixa;M;37;Transferência Bancária;França;Beleza;1;-0.11875
2682;2682;639484;"Qualidade abaixo do esperado; Demora na resposta; Suporte ao cliente fraco; Reembolso não processado";4;Alta;M;57;Cartão de Crédito;Itália;Alimentos;9;-0.11875
2683;2683;541794;;0;Média;M;33;Transferência Bancária;França;Casa;5;0.0
2684;2684;217098;"Entrega atrasada; Produto chegou danificado; Demora na resposta";3;Baixa;M;53;Transferência Bancária;Espanha;Beleza;6;0.0
2685;2685;484511;"Demora na resposta; Suporte ao cliente fraco; Entrega atrasada; Produto diferente do pedido";4;Baixa;M;66;Transferência Bancária;Itália;Casa;2;-0.09375
2686;2686;367214;;0;Média;M;45;Transferência Bancária;Alemanha;Eletrónica;1;0.0
2687;2687;638176;;0;Alta;M;18;PayPal;França;Moda;2;0.0
2688;2688;339094;"Suporte ao cliente fraco; Qualidade abaixo do esperado; Produto diferente do pedido; Demora na resposta";4;Média;M;57;Débito;Alemanha;Alimentos;1;-0.11875
2689;2689;270232;"Reembolso não processado; Demora na resposta";2;Alta;M;23;Cartão de Crédito;Espanha;Alimentos;9;0.0
2690;2690;694040;"Demora na resposta; Qualidade abaixo do esperado";2;Média;F;20;Cartão de Crédito;Itália;Alimentos;7;-0.05
2691;2691;320814;"Demora na resposta; Produto diferente do pedido; Suporte ao cliente fraco; Qualidade abaixo do esperado; Reembolso não processado";5;Baixa;M;27;Débito;Espanha;Beleza;9;-0.095
2692;2692;745201;;0;Alta;M;38;Transferência Bancária;França;Moda;10;0.0
2693;2693;369491;Qualidade abaixo do esperado;1;Média;F;59;Transferência Bancária;França;Eletrónica;2;-0.1
2694;2694;147151;"Suporte ao cliente fraco; Reembolso não processado";2;Alta;F;21;Transferência Bancária;Portugal;Eletrónica;4;-0.1875
2695;2695;918438;Produto diferente do pedido;1;Alta;M;61;Transferência Bancária;França;Beleza;8;0.0
2696;2696;991296;"Produto diferente do pedido; Entrega atrasada; Demora na resposta; Produto chegou danificado; Reembolso não processado";5;Alta;F;67;Transferência Bancária;França;Casa;2;0.0
2697;2697;750283;"Produto diferente do pedido; Demora na resposta; Produto chegou danificado; Entrega atrasada; Qualidade abaixo do esperado";5;Baixa;M;42;PayPal;França;Beleza;1;-0.02
2698;2698;474694;Produto diferente do pedido;1;Média;F;30;Cartão de Crédito;Portugal;Eletrónica;9;0.0
2699;2699;365651;;0;Baixa;F;38;Débito;França;Alimentos;1;0.0
2700;2700;759213;;0;Baixa;M;52;Débito;Itália;Moda;8;0.0
2701;2701;305133;"Reembolso não processado; Demora na resposta; Qualidade abaixo do esperado; Suporte ao cliente fraco";4;Alta;F;36;Débito;Portugal;Beleza;3;-0.11875
2702;2702;762624;;0;Alta;M;59;Cartão de Crédito;Portugal;Eletrónica;3;0.0
2703;2703;589896;"Demora na resposta; Suporte ao cliente fraco; Produto chegou danificado; Entrega atrasada; Produto diferente do pedido";5;Média;F;38;Cartão de Crédito;Portugal;Beleza;6;-0.075
2704;2704;308489;"Produto diferente do pedido; Qualidade abaixo do esperado; Demora na resposta; Entrega atrasada; Reembolso não processado";5;Alta;M;59;PayPal;França;Beleza;2;-0.02
2705;2705;274297;"Produto chegou danificado; Demora na resposta; Reembolso não processado; Qualidade abaixo do esperado; Produto diferente do pedido";5;Baixa;F;24;Cartão de Crédito;Portugal;Casa;1;-0.02
2706;2706;905009;;0;Baixa;M;21;Cartão de Crédito;Portugal;Eletrónica;8;0.0
2707;2707;400464;Demora na resposta;1;Alta;M;20;PayPal;Espanha;Beleza;7;0.0
2708;2708;961863;"Produto diferente do pedido; Demora na resposta; Qualidade abaixo do esperado; Produto chegou danificado; Reembolso não processado";5;Baixa;M;49;Transferência Bancária;Espanha;Moda;8;-0.02
2709;2709;337816;"Produto diferente do pedido; Entrega atrasada; Demora na resposta; Suporte ao cliente fraco; Qualidade abaixo do esperado";5;Média;M;34;Cartão de Crédito;Itália;Beleza;6;-0.095
2710;2710;311891;"Demora na resposta; Suporte ao cliente fraco";2;Baixa;F;70;Débito;França;Beleza;2;-0.1875
2711;2711;352320;"Reembolso não processado; Produto chegou danificado; Demora na resposta; Qualidade abaixo do esperado; Suporte ao cliente fraco";5;Alta;M;54;Transferência Bancária;Portugal;Eletrónica;2;-0.095
2712;2712;885863;"Suporte ao cliente fraco; Reembolso não processado; Qualidade abaixo do esperado; Produto chegou danificado; Demora na resposta";5;Baixa;F;53;PayPal;Alemanha;Moda;6;-0.095
2713;2713;548463;"Produto chegou danificado; Suporte ao cliente fraco";2;Alta;F;25;Cartão de Crédito;Alemanha;Eletrónica;4;-0.1875
2714;2714;634505;"Demora na resposta; Entrega atrasada; Qualidade abaixo do esperado";3;Baixa;F;58;Transferência Bancária;Portugal;Eletrónica;8;-0.03333333333333333
2715;2715;939107;"Suporte ao cliente fraco; Reembolso não processado; Produto diferente do pedido";3;Média;F;62;Transferência Bancária;Alemanha;Casa;8;-0.125
2716;2716;549128;"Produto diferente do pedido; Entrega atrasada; Demora na resposta; Reembolso não processado; Produto chegou danificado";5;Baixa;F;24;PayPal;Alemanha;Casa;10;0.0
2717;2717;201094;Reembolso não processado;1;Média;M;25;Transferência Bancária;Espanha;Moda;7;0.0
2718;2718;813255;;0;Baixa;M;20;Débito;Alemanha;Moda;3;0.0
2719;2719;580332;"Entrega atrasada; Demora na resposta";2;Média;F;69;Cartão de Crédito;França;Alimentos;9;0.0
2720;2720;570193;"Produto chegou danificado; Entrega atrasada; Reembolso não processado";3;Média;M;61;Cartão de Crédito;Portugal;Casa;8;0.0
2721;2721;286655;;0;Baixa;F;63;Cartão de Crédito;Portugal;Moda;4;0.0
2722;2722;917742;Entrega atrasada;1;Baixa;F;25;Cartão de Crédito;Alemanha;Casa;6;0.0
2723;2723;713120;"Qualidade abaixo do esperado; Demora na resposta; Produto chegou danificado";3;Baixa;F;64;Transferência Bancária;Portugal;Alimentos;6;-0.03333333333333333
2724;2724;496647;;0;Média;F;35;Débito;Itália;Casa;10;0.0
2725;2725;427429;"Reembolso não processado; Produto chegou danificado; Qualidade abaixo do esperado; Demora na resposta";4;Baixa;M;19;Transferência Bancária;Itália;Beleza;9;-0.025
2726;2726;566164;;0;Baixa;F;59;Transferência Bancária;Portugal;Moda;3;0.0
2727;2727;915656;"Reembolso não processado; Qualidade abaixo do esperado; Produto diferente do pedido; Suporte ao cliente fraco";4;Baixa;F;51;PayPal;Itália;Casa;9;-0.11875
2728;2728;555858;"Entrega atrasada; Demora na resposta; Reembolso não processado";3;Alta;F;20;Transferência Bancária;Itália;Beleza;3;0.0
2729;2729;165915;"Reembolso não processado; Entrega atrasada; Demora na resposta; Produto diferente do pedido; Suporte ao cliente fraco";5;Média;M;20;PayPal;Portugal;Moda;2;-0.075
2730;2730;417823;"Qualidade abaixo do esperado; Demora na resposta; Suporte ao cliente fraco; Reembolso não processado";4;Alta;M;55;Débito;Alemanha;Alimentos;7;-0.11875
2731;2731;249923;"Entrega atrasada; Reembolso não processado; Suporte ao cliente fraco; Produto chegou danificado";4;Baixa;M;67;Débito;Itália;Eletrónica;4;-0.09375
2732;2732;262441;;0;Média;F;54;Débito;Itália;Eletrónica;7;0.0
2733;2733;683604;;0;Média;M;22;Transferência Bancária;Itália;Beleza;1;0.0
2734;2734;352868;;0;Baixa;M;31;PayPal;Espanha;Moda;6;0.0
2735;2735;755800;;0;Alta;F;46;PayPal;França;Casa;4;0.0
2736;2736;297827;Suporte ao cliente fraco;1;Baixa;F;44;PayPal;Alemanha;Moda;10;-0.375
2737;2737;655427;;0;Média;F;63;Cartão de Crédito;Espanha;Eletrónica;10;0.0
2738;2738;671311;;0;Alta;F;44;PayPal;França;Alimentos;5;0.0
2739;2739;946471;"Entrega atrasada; Produto chegou danificado; Qualidade abaixo do esperado; Produto diferente do pedido; Demora na resposta";5;Média;F;22;PayPal;França;Moda;7;-0.02
2740;2740;772856;Produto chegou danificado;1;Média;F;55;Débito;França;Casa;4;0.0
2741;2741;941426;"Reembolso não processado; Qualidade abaixo do esperado; Produto diferente do pedido";3;Alta;M;37;Transferência Bancária;França;Beleza;4;-0.03333333333333333
2742;2742;367010;"Demora na resposta; Reembolso não processado; Produto diferente do pedido";3;Média;M;51;Cartão de Crédito;Alemanha;Moda;7;0.0
2743;2743;227435;"Entrega atrasada; Reembolso não processado; Suporte ao cliente fraco; Produto diferente do pedido";4;Baixa;M;44;PayPal;Alemanha;Eletrónica;2;-0.09375
2744;2744;606735;"Suporte ao cliente fraco; Produto diferente do pedido; Demora na resposta; Produto chegou danificado";4;Baixa;F;47;Cartão de Crédito;Itália;Alimentos;8;-0.09375
2745;2745;312782;Suporte ao cliente fraco;1;Alta;F;36;Transferência Bancária;Alemanha;Alimentos;3;-0.375
2746;2746;119171;"Produto diferente do pedido; Demora na resposta; Suporte ao cliente fraco; Qualidade abaixo do esperado";4;Alta;F;51;Transferência Bancária;Itália;Beleza;7;-0.11875
2747;2747;904044;Qualidade abaixo do esperado;1;Média;F;69;PayPal;Itália;Alimentos;5;-0.1
2748;2748;684270;"Entrega atrasada; Produto chegou danificado; Demora na resposta; Qualidade abaixo do esperado; Reembolso não processado";5;Média;F;27;Cartão de Crédito;Espanha;Moda;2;-0.02
2749;2749;100974;Demora na resposta;1;Alta;F;60;PayPal;Itália;Moda;3;0.0
2750;2750;698077;"Reembolso não processado; Suporte ao cliente fraco; Qualidade abaixo do esperado; Demora na resposta; Entrega atrasada";5;Alta;M;26;Débito;Itália;Casa;2;-0.095
2751;2751;832226;"Produto chegou danificado; Qualidade abaixo do esperado; Demora na resposta; Suporte ao cliente fraco; Produto diferente do pedido";5;Baixa;M;52;PayPal;Portugal;Eletrónica;2;-0.095
2752;2752;590900;"Produto chegou danificado; Entrega atrasada; Reembolso não processado; Suporte ao cliente fraco; Demora na resposta";5;Alta;F;54;Débito;Alemanha;Alimentos;6;-0.075
2753;2753;540213;"Demora na resposta; Entrega atrasada";2;Alta;F;35;Débito;Espanha;Eletrónica;10;0.0
2754;2754;862664;"Demora na resposta; Produto diferente do pedido; Qualidade abaixo do esperado";3;Baixa;M;30;Transferência Bancária;França;Eletrónica;6;-0.03333333333333333
2755;2755;698934;"Demora na resposta; Produto chegou danificado; Reembolso não processado";3;Média;F;39;Transferência Bancária;Alemanha;Alimentos;4;0.0
2756;2756;709768;"Produto chegou danificado; Reembolso não processado; Demora na resposta; Entrega atrasada";4;Baixa;M;29;Cartão de Crédito;Portugal;Moda;9;0.0
2757;2757;422469;"Produto chegou danificado; Produto diferente do pedido; Entrega atrasada; Reembolso não processado; Demora na resposta";5;Baixa;M;42;PayPal;Portugal;Eletrónica;7;0.0
2758;2758;586295;"Produto diferente do pedido; Qualidade abaixo do esperado; Reembolso não processado; Produto chegou danificado; Suporte ao cliente fraco";5;Alta;F;28;Débito;Alemanha;Eletrónica;7;-0.095
2759;2759;776245;"Suporte ao cliente fraco; Produto chegou danificado";2;Alta;M;64;Transferência Bancária;França;Alimentos;2;-0.1875
2760;2760;104005;"Entrega atrasada; Produto chegou danificado";2;Alta;M;54;PayPal;Alemanha;Casa;8;0.0
2761;2761;324492;;0;Alta;M;53;PayPal;Alemanha;Alimentos;5;0.0
2762;2762;161601;"Qualidade abaixo do esperado; Reembolso não processado; Suporte ao cliente fraco; Demora na resposta";4;Baixa;F;43;Transferência Bancária;Alemanha;Eletrónica;8;-0.11875
2763;2763;556783;"Qualidade abaixo do esperado; Entrega atrasada; Produto chegou danificado; Reembolso não processado; Suporte ao cliente fraco";5;Alta;F;39;Débito;Espanha;Eletrónica;8;-0.095
2764;2764;821571;"Suporte ao cliente fraco; Qualidade abaixo do esperado; Produto chegou danificado; Entrega atrasada; Demora na resposta";5;Baixa;M;41;Cartão de Crédito;Portugal;Casa;2;-0.095
2765;2765;960257;"Entrega atrasada; Suporte ao cliente fraco; Reembolso não processado";3;Média;M;56;Cartão de Crédito;França;Moda;4;-0.125
2766;2766;505828;"Produto diferente do pedido; Qualidade abaixo do esperado; Produto chegou danificado; Suporte ao cliente fraco; Reembolso não processado";5;Média;M;45;Transferência Bancária;Itália;Moda;1;-0.095
2767;2767;555082;"Entrega atrasada; Produto chegou danificado; Produto diferente do pedido";3;Média;F;56;PayPal;Itália;Beleza;7;0.0
